,RefSeq mRNA ID,Transcript stable ID
1237,,ENST00000817692
1238,,ENST00000823632
1239,,ENST00000817693
1240,,ENST00000823633
1241,,ENST00000817694
1242,,ENST00000823634
1243,,ENST00000817695
1244,,ENST00000823635
1245,,ENST00000817696
1246,,ENST00000817697
1247,,ENST00000823636
1248,,ENST00000817698
1249,,ENST00000823637
1250,,ENST00000817699
1251,,ENST00000823638
1252,,ENST00000817700
1253,,ENST00000823639
1254,,ENST00000817701
1255,,ENST00000823640
1256,,ENST00000817702
1257,,ENST00000823641
1258,,ENST00000817703
1259,,ENST00000823642
1260,,ENST00000817704
1261,,ENST00000823643
1262,,ENST00000823644
1263,,ENST00000817705
1264,,ENST00000823645
1265,,ENST00000817706
1266,,ENST00000817707
1267,,ENST00000823646
1268,,ENST00000817708
1269,,ENST00000823647
1270,,ENST00000817709
1271,,ENST00000823648
1272,,ENST00000817710
1273,,ENST00000718756
1274,,ENST00000823649
1275,,ENST00000718757
1276,,ENST00000817711
1277,,ENST00000823650
1278,,ENST00000817712
1279,,ENST00000759802
1280,,ENST00000823651
1281,,ENST00000817713
1282,,ENST00000823652
1283,,ENST00000817714
1284,,ENST00000823653
1285,,ENST00000817715
1286,,ENST00000817716
1287,,ENST00000823654
1288,,ENST00000817717
1289,,ENST00000823655
1290,,ENST00000817718
1291,,ENST00000823656
1292,,ENST00000817719
1293,,ENST00000823657
1294,,ENST00000817720
1295,,ENST00000823658
1296,,ENST00000817721
1297,,ENST00000823659
1298,,ENST00000817722
1299,,ENST00000823660
1300,,ENST00000817723
1301,,ENST00000823661
1302,,ENST00000817724
1303,,ENST00000823662
1304,,ENST00000817725
1305,,ENST00000823663
1306,,ENST00000817726
1307,,ENST00000823664
1308,,ENST00000817727
1309,,ENST00000823665
1310,,ENST00000817728
1311,,ENST00000817729
1312,,ENST00000823666
1313,,ENST00000817730
1314,,ENST00000823667
1315,,ENST00000817731
1316,,ENST00000823668
1317,,ENST00000817732
1318,,ENST00000823669
1319,,ENST00000817733
1320,,ENST00000823670
1321,,ENST00000817734
1322,,ENST00000823671
1323,,ENST00000817735
1324,,ENST00000823672
1325,,ENST00000817736
1326,,ENST00000823673
1327,,ENST00000817737
1328,,ENST00000823674
1329,,ENST00000817738
1330,,ENST00000823675
1331,,ENST00000817739
1332,,ENST00000817740
1333,,ENST00000823676
1334,,ENST00000817741
1335,,ENST00000823677
1336,,ENST00000817742
1337,,ENST00000823678
1338,,ENST00000817743
1339,,ENST00000823679
1340,,ENST00000817744
1341,,ENST00000823680
1342,,ENST00000817745
1343,,ENST00000823681
1344,,ENST00000817746
1345,,ENST00000823682
1346,,ENST00000817747
1347,,ENST00000823683
1348,,ENST00000817748
1349,,ENST00000823684
1350,,ENST00000817749
1351,,ENST00000823685
1352,,ENST00000817750
1353,,ENST00000823686
1354,,ENST00000817751
1355,,ENST00000823687
1356,,ENST00000817752
1357,,ENST00000823688
1358,,ENST00000817753
1359,,ENST00000817754
1360,,ENST00000823689
1361,,ENST00000817755
1362,,ENST00000823690
1363,,ENST00000817756
1364,,ENST00000823691
1365,,ENST00000817757
1366,,ENST00000823692
1367,,ENST00000817758
1368,,ENST00000817759
1369,,ENST00000823693
1370,,ENST00000817760
1371,,ENST00000823694
1372,,ENST00000817761
1373,,ENST00000823695
1374,,ENST00000823696
1375,,ENST00000817762
1376,,ENST00000823697
1377,,ENST00000817763
1378,,ENST00000823698
1379,,ENST00000817764
1380,,ENST00000823699
1381,,ENST00000817765
1382,,ENST00000823700
1383,,ENST00000817766
1384,,ENST00000823701
1385,,ENST00000823702
1386,,ENST00000817767
1387,,ENST00000823703
1388,,ENST00000817768
1389,,ENST00000823704
1390,,ENST00000817769
1391,,ENST00000618003
1392,,ENST00000817770
1393,,ENST00000823705
1394,,ENST00000619729
1395,,ENST00000817771
1396,,ENST00000823706
1397,,ENST00000757730
1398,,ENST00000817772
1399,,ENST00000823707
1400,,ENST00000817773
1401,,ENST00000757878
1402,,ENST00000823708
1403,,ENST00000817774
1404,,ENST00000823709
1405,,ENST00000776063
1406,,ENST00000817775
1407,,ENST00000823710
1408,,ENST00000792225
1409,,ENST00000817776
1410,,ENST00000823711
1411,,ENST00000817777
1412,,ENST00000823712
1413,,ENST00000817778
1414,,ENST00000823713
1415,,ENST00000817779
1416,,ENST00000823714
1417,,ENST00000817780
1418,,ENST00000823715
1419,,ENST00000817781
1420,,ENST00000823716
1421,,ENST00000817782
1422,,ENST00000823717
1423,,ENST00000817783
1424,,ENST00000823718
1425,,ENST00000817784
1426,,ENST00000823719
1427,,ENST00000817785
1428,,ENST00000823720
1429,,ENST00000817786
1430,,ENST00000823721
1431,,ENST00000817787
1432,,ENST00000823722
1433,,ENST00000817788
1434,,ENST00000823723
1435,,ENST00000817789
1436,,ENST00000823724
1437,,ENST00000817790
1438,,ENST00000823725
1439,,ENST00000817791
1440,,ENST00000823726
1441,,ENST00000817792
1442,,ENST00000823727
1443,,ENST00000817793
1444,,ENST00000823728
1445,,ENST00000817794
1446,,ENST00000823729
1447,,ENST00000817795
1448,,ENST00000823730
1449,,ENST00000817796
1450,,ENST00000823731
1451,,ENST00000817797
1452,,ENST00000823732
1453,,ENST00000817798
1454,,ENST00000823733
1455,,ENST00000817799
1456,,ENST00000823734
1457,,ENST00000817800
1458,,ENST00000823735
1459,,ENST00000817801
1460,,ENST00000823736
1461,,ENST00000817802
1462,,ENST00000823737
1463,,ENST00000817803
1464,,ENST00000823738
1465,,ENST00000817804
1466,,ENST00000823739
1467,,ENST00000817805
1468,,ENST00000823740
1469,,ENST00000817806
1470,,ENST00000823741
1471,,ENST00000817807
1472,,ENST00000823742
1473,,ENST00000817808
1474,,ENST00000823743
1475,,ENST00000817809
1476,,ENST00000823744
1477,,ENST00000817810
1478,,ENST00000823745
1479,,ENST00000817811
1480,,ENST00000823746
1481,,ENST00000817812
1482,,ENST00000823747
1483,,ENST00000817813
1484,,ENST00000823748
1485,,ENST00000817814
1486,,ENST00000612565
1487,,ENST00000823749
1488,,ENST00000817815
1489,,ENST00000823750
1490,,ENST00000817816
1491,,ENST00000823751
1492,,ENST00000817817
1493,,ENST00000823752
1494,,ENST00000781425
1495,,ENST00000817818
1496,,ENST00000823753
1497,,ENST00000781426
1498,,ENST00000823754
1499,,ENST00000817819
1500,,ENST00000781427
1501,,ENST00000823755
1502,,ENST00000817820
1503,,ENST00000781428
1504,,ENST00000823756
1505,,ENST00000817821
1506,,ENST00000781429
1507,,ENST00000823757
1508,,ENST00000823758
1509,,ENST00000781430
1510,,ENST00000817822
1511,,ENST00000823759
1512,,ENST00000817823
1513,,ENST00000781431
1514,,ENST00000823760
1515,,ENST00000817824
1516,,ENST00000781432
1517,,ENST00000823761
1518,,ENST00000817825
1519,,ENST00000781433
1520,,ENST00000823762
1521,,ENST00000817826
1522,,ENST00000823763
1523,,ENST00000781434
1524,,ENST00000817827
1525,,ENST00000823764
1526,,ENST00000781435
1527,,ENST00000817828
1528,,ENST00000823765
1529,,ENST00000781436
1530,,ENST00000817829
1531,,ENST00000823766
1532,,ENST00000781437
1533,,ENST00000817830
1534,,ENST00000823767
1535,,ENST00000781438
1536,,ENST00000817831
1537,,ENST00000823768
1538,,ENST00000823769
1539,,ENST00000781439
1540,,ENST00000817832
1541,,ENST00000823770
1542,,ENST00000817833
1543,,ENST00000781440
1544,,ENST00000823771
1545,,ENST00000817834
1546,,ENST00000781441
1547,,ENST00000823772
1548,,ENST00000823773
1549,,ENST00000817835
1550,,ENST00000781442
1551,,ENST00000823774
1552,,ENST00000817836
1553,,ENST00000781443
1554,,ENST00000823775
1555,,ENST00000817837
1556,,ENST00000781444
1557,,ENST00000823776
1558,,ENST00000817838
1559,,ENST00000823777
1560,,ENST00000781445
1561,,ENST00000817839
1562,,ENST00000823778
1563,,ENST00000781446
1564,,ENST00000817840
1565,,ENST00000823779
1566,,ENST00000781447
1567,,ENST00000823780
1568,,ENST00000817841
1569,,ENST00000781448
1570,,ENST00000817842
1571,,ENST00000823781
1572,,ENST00000781449
1573,,ENST00000817843
1574,,ENST00000823782
1575,,ENST00000781450
1576,,ENST00000817844
1577,,ENST00000823783
1578,,ENST00000781451
1579,,ENST00000817845
1580,,ENST00000823784
1581,,ENST00000781452
1582,,ENST00000823785
1583,,ENST00000817846
1584,,ENST00000781453
1585,,ENST00000817847
1586,,ENST00000823976
1587,,ENST00000781454
1588,,ENST00000817848
1589,,ENST00000781455
1590,,ENST00000824250
1591,,ENST00000817849
1592,,ENST00000824251
1593,,ENST00000781456
1594,,ENST00000817850
1595,,ENST00000781457
1596,,ENST00000817851
1597,,ENST00000824359
1598,,ENST00000817852
1599,,ENST00000781458
1600,,ENST00000817853
1601,,ENST00000781459
1602,,ENST00000817854
1603,,ENST00000781460
1604,,ENST00000817855
1605,,ENST00000781461
1606,,ENST00000817856
1607,,ENST00000781462
1608,,ENST00000817857
1609,,ENST00000781463
1610,,ENST00000817858
1611,,ENST00000781464
1612,,ENST00000817859
1613,,ENST00000781465
1614,,ENST00000817860
1615,,ENST00000781466
1616,,ENST00000817861
1617,,ENST00000781467
1618,,ENST00000817862
1619,,ENST00000781468
1620,,ENST00000817863
1621,,ENST00000781469
1622,,ENST00000817864
1623,,ENST00000781470
1624,,ENST00000817865
1625,,ENST00000781471
1626,,ENST00000817866
1627,,ENST00000781472
1628,,ENST00000817867
1629,,ENST00000781473
1630,,ENST00000817868
1631,,ENST00000781474
1632,,ENST00000817869
1633,,ENST00000781475
1634,,ENST00000817870
1635,,ENST00000781476
1636,,ENST00000817871
1637,,ENST00000781477
1638,,ENST00000817872
1639,,ENST00000781478
1640,,ENST00000817873
1641,,ENST00000781479
1642,,ENST00000817874
1643,,ENST00000817875
1644,,ENST00000781480
1645,,ENST00000817876
1646,,ENST00000781481
1647,,ENST00000817877
1648,,ENST00000781482
1649,,ENST00000817878
1650,,ENST00000781483
1651,,ENST00000817879
1652,,ENST00000781484
1653,,ENST00000817880
1654,,ENST00000781485
1655,,ENST00000817881
1656,,ENST00000781486
1657,,ENST00000817882
1658,,ENST00000781487
1659,,ENST00000817883
1660,,ENST00000781488
1661,,ENST00000817884
1662,,ENST00000781489
1663,,ENST00000817885
1664,,ENST00000781490
1665,,ENST00000817886
1666,,ENST00000781491
1667,,ENST00000817887
1668,,ENST00000781492
1669,,ENST00000817888
1670,,ENST00000781493
1671,,ENST00000817889
1672,,ENST00000781494
1673,,ENST00000817890
1674,,ENST00000781495
1675,,ENST00000817891
1676,,ENST00000781496
1677,,ENST00000817892
1678,,ENST00000781497
1679,,ENST00000817893
1680,,ENST00000781498
1681,,ENST00000817894
1682,,ENST00000781499
1683,,ENST00000817895
1684,,ENST00000781500
1685,,ENST00000817896
1686,,ENST00000781501
1687,,ENST00000817897
1688,,ENST00000781502
1689,,ENST00000817898
1690,,ENST00000781503
1691,,ENST00000817899
1692,,ENST00000817900
1693,,ENST00000781504
1694,,ENST00000817901
1695,,ENST00000781505
1696,,ENST00000817902
1697,,ENST00000781506
1698,,ENST00000817903
1699,,ENST00000781507
1700,,ENST00000817904
1701,,ENST00000817905
1702,,ENST00000781508
1703,,ENST00000817906
1704,,ENST00000781509
1705,,ENST00000817907
1706,,ENST00000781510
1707,,ENST00000817908
1708,,ENST00000781511
1709,,ENST00000817909
1710,,ENST00000781512
1711,,ENST00000817910
1712,,ENST00000781513
1713,,ENST00000817911
1714,,ENST00000781514
1715,,ENST00000817912
1716,,ENST00000781515
1717,,ENST00000817913
1718,,ENST00000781516
1719,,ENST00000817914
1720,,ENST00000781517
1721,,ENST00000817915
1722,,ENST00000781518
1723,,ENST00000817916
1724,,ENST00000781519
1725,,ENST00000817917
1726,,ENST00000781520
1727,,ENST00000817918
1728,,ENST00000781521
1729,,ENST00000817919
1730,,ENST00000781522
1731,,ENST00000781523
1732,,ENST00000817920
1733,,ENST00000781524
1734,,ENST00000817921
1735,,ENST00000781525
1736,,ENST00000817922
1737,,ENST00000781526
1738,,ENST00000817923
1739,,ENST00000781527
1740,,ENST00000817924
1741,,ENST00000781528
1742,,ENST00000817925
1743,,ENST00000781529
1744,,ENST00000781530
1745,,ENST00000817926
1746,,ENST00000781531
1747,,ENST00000817927
1748,,ENST00000781532
1749,,ENST00000817928
1750,,ENST00000781533
1751,,ENST00000817929
1752,,ENST00000817930
1753,,ENST00000781534
1754,,ENST00000817931
1755,,ENST00000781535
1756,NM_001368237,ENST00000616638
1757,,ENST00000817932
1758,,ENST00000781536
1759,,ENST00000781537
1760,,ENST00000817933
1761,,ENST00000781538
1762,,ENST00000817934
1763,,ENST00000781539
1764,,ENST00000817935
1765,,ENST00000781540
1766,,ENST00000817936
1767,,ENST00000781541
1768,,ENST00000817937
1769,,ENST00000781542
1770,,ENST00000817938
1771,,ENST00000781543
1772,,ENST00000817939
1773,,ENST00000781544
1774,,ENST00000817940
1775,,ENST00000781545
1776,,ENST00000817941
1777,,ENST00000781546
1778,,ENST00000817942
1779,,ENST00000781547
1780,,ENST00000817943
1781,,ENST00000781548
1782,,ENST00000817944
1783,,ENST00000781549
1784,,ENST00000781550
1785,,ENST00000817945
1786,,ENST00000781551
1787,,ENST00000817946
1788,,ENST00000781552
1789,,ENST00000817947
1790,,ENST00000613216
1791,,ENST00000781553
1792,,ENST00000817948
1793,,ENST00000611339
1794,,ENST00000781554
1795,,ENST00000817949
1796,,ENST00000781555
1797,,ENST00000817950
1798,,ENST00000781556
1799,,ENST00000817951
1800,,ENST00000817952
1801,,ENST00000781557
1802,,ENST00000817953
1803,,ENST00000781558
1804,NM_001368231,ENST00000621028
1805,,ENST00000817954
1806,,ENST00000781559
1807,,ENST00000817955
1808,,ENST00000619806
1809,,ENST00000781560
1810,,ENST00000817956
1811,,ENST00000618201
1812,,ENST00000781561
1813,,ENST00000817957
1814,,ENST00000611746
1815,,ENST00000781562
1816,,ENST00000817958
1817,,ENST00000817959
1818,,ENST00000726830
1819,,ENST00000781563
1820,,ENST00000817960
1821,,ENST00000781564
1822,,ENST00000728904
1823,,ENST00000817961
1824,,ENST00000781565
1825,,ENST00000817962
1826,,ENST00000728905
1827,,ENST00000781566
1828,,ENST00000817963
1829,,ENST00000781567
1830,,ENST00000728906
1831,,ENST00000817964
1832,,ENST00000781568
1833,,ENST00000728907
1834,,ENST00000817965
1835,,ENST00000781569
1836,,ENST00000728908
1837,,ENST00000817966
1838,,ENST00000817967
1839,,ENST00000781570
1840,,ENST00000729009
1841,,ENST00000817968
1842,,ENST00000781571
1843,,ENST00000729010
1844,,ENST00000817969
1845,,ENST00000730216
1846,,ENST00000781572
1847,,ENST00000817970
1848,,ENST00000781573
1849,,ENST00000817971
1850,,ENST00000731543
1851,,ENST00000781574
1852,,ENST00000817972
1853,,ENST00000731544
1854,,ENST00000781575
1855,,ENST00000817973
1856,,ENST00000781576
1857,,ENST00000817974
1858,,ENST00000740970
1859,,ENST00000817975
1860,,ENST00000781577
1861,,ENST00000781578
1862,,ENST00000740971
1863,,ENST00000817976
1864,,ENST00000781579
1865,,ENST00000740972
1866,,ENST00000817977
1867,,ENST00000781580
1868,,ENST00000817978
1869,,ENST00000740973
1870,,ENST00000781581
1871,,ENST00000817979
1872,,ENST00000740974
1873,,ENST00000781582
1874,,ENST00000817980
1875,,ENST00000740975
1876,,ENST00000781583
1877,,ENST00000817981
1878,,ENST00000740976
1879,,ENST00000781584
1880,,ENST00000817982
1881,,ENST00000740977
1882,,ENST00000781585
1883,,ENST00000817983
1884,,ENST00000781586
1885,,ENST00000740978
1886,,ENST00000817984
1887,,ENST00000781587
1888,,ENST00000740979
1889,,ENST00000781588
1890,,ENST00000817985
1891,,ENST00000740980
1892,,ENST00000817986
1893,,ENST00000740981
1894,,ENST00000817987
1895,,ENST00000781886
1896,,ENST00000740982
1897,,ENST00000817988
1898,,ENST00000742312
1899,,ENST00000817989
1900,,ENST00000781887
1901,,ENST00000742313
1902,,ENST00000817990
1903,,ENST00000781888
1904,,ENST00000817991
1905,,ENST00000747705
1906,,ENST00000781889
1907,,ENST00000817992
1908,,ENST00000747706
1909,,ENST00000781890
1910,,ENST00000817993
1911,,ENST00000747707
1912,,ENST00000817994
1913,,ENST00000781891
1914,,ENST00000817995
1915,,ENST00000781892
1916,,ENST00000751887
1917,,ENST00000817996
1918,,ENST00000781893
1919,,ENST00000817997
1920,,ENST00000751888
1921,,ENST00000781894
1922,,ENST00000817998
1923,,ENST00000751889
1924,,ENST00000781895
1925,,ENST00000817999
1926,,ENST00000781896
1927,,ENST00000751890
1928,,ENST00000818000
1929,,ENST00000818001
1930,,ENST00000751891
1931,,ENST00000818002
1932,,ENST00000751892
1933,,ENST00000818003
1934,,ENST00000751893
1935,,ENST00000818004
1936,,ENST00000751894
1937,,ENST00000818005
1938,,ENST00000751895
1939,,ENST00000818006
1940,,ENST00000818007
1941,,ENST00000751896
1942,,ENST00000818008
1943,,ENST00000751897
1944,,ENST00000818009
1945,,ENST00000818010
1946,,ENST00000773219
1947,,ENST00000818011
1948,,ENST00000818012
1949,,ENST00000778744
1950,,ENST00000818013
1951,,ENST00000818014
1952,,ENST00000795504
1953,,ENST00000818015
1954,,ENST00000795505
1955,,ENST00000795506
1956,,ENST00000818016
1957,,ENST00000795507
1958,,ENST00000818017
1959,,ENST00000795508
1960,,ENST00000818018
1961,,ENST00000818019
1962,,ENST00000795509
1963,,ENST00000818020
1964,,ENST00000795510
1965,,ENST00000795511
1966,,ENST00000818021
1967,,ENST00000818022
1968,,ENST00000795512
1969,,ENST00000818023
1970,,ENST00000796895
1971,,ENST00000818024
1972,,ENST00000796896
1973,,ENST00000818025
1974,,ENST00000796897
1975,,ENST00000818026
1976,,ENST00000796898
1977,,ENST00000818027
1978,,ENST00000796899
1979,,ENST00000818028
1980,,ENST00000818029
1981,,ENST00000796900
1982,,ENST00000796901
1983,,ENST00000818030
1984,,ENST00000796902
1985,,ENST00000818031
1986,,ENST00000796903
1987,,ENST00000818032
1988,,ENST00000796904
1989,,ENST00000818033
1990,,ENST00000818034
1991,,ENST00000796905
1992,,ENST00000818035
1993,,ENST00000796906
1994,,ENST00000818036
1995,,ENST00000796907
1996,,ENST00000818037
1997,,ENST00000796908
1998,,ENST00000818038
1999,,ENST00000796909
2000,,ENST00000818039
2001,,ENST00000796910
2002,,ENST00000818040
2003,,ENST00000796911
2004,,ENST00000818041
2005,,ENST00000818042
2006,,ENST00000799024
2007,,ENST00000818043
2008,,ENST00000799025
2009,,ENST00000818044
2010,,ENST00000799026
2011,,ENST00000818045
2012,,ENST00000818046
2013,,ENST00000799027
2014,,ENST00000818047
2015,,ENST00000799028
2016,,ENST00000818048
2017,,ENST00000799029
2018,,ENST00000818049
2019,,ENST00000818050
2020,,ENST00000807411
2021,,ENST00000818051
2022,,ENST00000818052
2023,,ENST00000807412
2024,,ENST00000818053
2025,,ENST00000807413
2026,,ENST00000818054
2027,,ENST00000807414
2028,,ENST00000818055
2029,,ENST00000807415
2030,,ENST00000818056
2031,,ENST00000807416
2032,,ENST00000818057
2033,,ENST00000818058
2034,,ENST00000807887
2035,,ENST00000818059
2036,,ENST00000818060
2037,,ENST00000812561
2038,,ENST00000812562
2039,,ENST00000818061
2040,,ENST00000818062
2041,,ENST00000815435
2042,,ENST00000818063
2043,,ENST00000815436
2044,,ENST00000818064
2045,,ENST00000815437
2046,,ENST00000818065
2047,,ENST00000824729
2048,,ENST00000818066
2049,,ENST00000824730
2050,,ENST00000818067
2051,,ENST00000818068
2052,,ENST00000824731
2053,,ENST00000818069
2054,,ENST00000818070
2055,,ENST00000835084
2056,,ENST00000818071
2057,,ENST00000835085
2058,,ENST00000818072
2059,,ENST00000835086
2060,,ENST00000818073
2061,,ENST00000835087
2062,,ENST00000818074
2063,,ENST00000835088
2064,,ENST00000818075
2065,,ENST00000835089
2066,,ENST00000818076
2067,,ENST00000835090
2068,,ENST00000818077
2069,,ENST00000818078
2070,,ENST00000835091
2071,,ENST00000818079
2072,,ENST00000835092
2073,,ENST00000818080
2074,,ENST00000835093
2075,,ENST00000818081
2076,,ENST00000835094
2077,,ENST00000818819
2078,,ENST00000835095
2079,,ENST00000818820
2080,,ENST00000835096
2081,,ENST00000835097
2082,,ENST00000818821
2083,,ENST00000835098
2084,,ENST00000818822
2085,,ENST00000835099
2086,,ENST00000840359
2087,,ENST00000818823
2088,,ENST00000847689
2089,,ENST00000818824
2090,,ENST00000847690
2091,,ENST00000818825
2092,,ENST00000847691
